Abraham	Abrahám
zbodřit	zbodřet
zbojničit	zbojník
zbojník	zbojničit,rozbojník
zbolavit	rozbolavět
zbolestnět	rozbolestnit
zbolševisovat	bolševisovat
zboubelatět	boubelatý
zboulovat	vyboulovat
zbočit	rozbočit,vbočit
zbožštit	odbožštit
zbroj	výzbroj
zbuchtovatět	buchtovatět
zbujnit	zbujný
zbujný	zbujnit
zbulat	vybulat,zabulat
zbyrokratičtět	zbyrokratět
zbyrokratět	zbyrokratičtět
zbídnit	zbídnět
zbídnět	zbídnit
zbíhat	rozbíhat,vybíhat,obíhat
zběsit	vyběsit,oběsit
zbředit	břídit
zcelit	ucelit,docelit
zcensurovat	rozcensurovat,odcensurovat,censurovat,vycensurovat,procensurovat,docensurovat,zacensurovat
zcentralisovat	centralisovat,docentralisovat,přecentralisovat,decentralisovat
zcharakterisovat	vycharakterisovat,charakterisovat
zchládat	vychládat,ochládat
zchroumat	pochroumat
zchudobit	zchudobnět,zchudobňovat
zchudobnět	zchudobňovat,zchudobit
zchudobňovat	zchudobnět,zchudobit
zchvácet	zchvátit
zchvátit	rozchvátit,vychvátit,zchvácet,uchvátit
zchytrat	vychytrat
zchřádat	uchřádat
zcikánět	cikánit
zcitlivit	rozcitlivit,zcitlivět,rozcitlivět
zcitlivět	rozcitlivět,zcitlivit,rozcitlivit
zcivilisovat	civilisovat
zcivilnit	zcivilnět
zcivilnět	zcivilnit
zcizet	cizí
zcukernit	zcukernět,vycukernit,odcukernit
zcukernět	zcukernit,vycukernit,odcukernit
zcírkevnit	odcírkevnit
zdechat	vdechat
zdefinitisovat	zdefinitizovat,zdefinitivnit
zdefinitivnit	zdefinitizovat,zdefinitisovat
zdefinitizovat	zdefinitisovat,zdefinitivnit
zdejchnout	vydejchnout
zdemokratisovat	demokratisovat
zdemoralisovat	demoralisovat
zdesateronásobit	zdesateronásobnit
zdesateronásobnit	zdesateronásobit
zdesorganisovat	desorganisovat
zdivadelnit	oddivadelnit
zdiversifikovat	diversifikovat,dodiversifikovat
zdolat	udolat,odolat
zdomácnit	zdomácnět,udomácnit,udomácnět
zdomácnět	zdomácnit,udomácnět
zdravkat	zdrávkat
zdravý	dravý
zdravět	ozdravět
zdredovatět	dredovatět
zdrezovat	vydrezovat,drezírovat
zdrhat	drhat
zdrobnit	zdrobnět
zdrobnět	zdrobnit
združstevnit	družstevničit
zdrávkat	zdravkat
zduchovnit	zduchovnět,produchovnit
zduchovnět	zduchovnit,produchovnět
zduševnit	zduševnět,oduševnit,produševnit
zduševnět	zduševnit,oduševnit
zdvihat	nazdvihat,nadzdvihat
zdychtivět	dychtivec
zdát	dát
zdýmat	vzdýmat
zdětinštit	zdětštit
zdětštit	zdětštět,zdětinštit
zdětštět	zdětštit
zdůstojnit	zdůstojnět
zdůstojnět	zdůstojnit
zdůvěrnit	zdůvěrnět
zdůvěrnět	zdůvěrnit
zechcat	přechcat,ochcat,nachcat
zedrat	rozedrat,zadrat
zefír	zefýr
zefýr	zefír
zelektrisovat	elektrisovat
zelený	zelí,Zelenkov
zelina	zelí
zelí	zelený,Zelina,zelina
zem	zeď,um
zeměbrana	membrána
zen	zenit,nový,den
zenit	zen
zesentimentálnit	zesentimentálnět
zesentimentálnět	zesentimentálnit
zesilnit	zesilnět,násilnit
zesilnět	zesilnit
zesinavět	zsinavět,zasinavět
zeskandalisovat	skandalisovat
zeskelnit	zeskelnět
zeskelnět	zeskelnit
zesklovatět	sklovatět
zeskromnit	zeskromnět,uskromnit
zeskromnět	zeskromnit,uskromnit
zeskrovnit	zeskrovnět,uskrovnit
zeskrovnět	zeskrovnit
zeslavnostnit	zeslavnostnět
zeslavnostnět	zeslavnostnit
zesličnit	zesličnět
zesličnět	zesličnit
zeslovanštit	zeslovanštět,zeslovenštit
zeslovanštět	zeslovanštit
zeslovenštit	zeslovanštit
zesmyslnit	znesmyslňovat
zespecialisovat	přespecialisovat,specialisovat
zespolečenštit	zespolečenštět
zespolečenštět	zespolečenštit
zesprostnout	zesprostět
zesprostět	zesprostnout
zesrat	rozesrat,přesrat,přisrat
zestandardisovat	standardisovat
zesteronásobit	zesteronásobnit
zesteronásobnit	zesteronásobit
zestonásobit	zestonásobnit
zestonásobnit	zestonásobit
zestrakatět	zastrakatět
zestraničtit	zestraničtět
zestraničtět	zestraničtit
zestručnit	zestručnět
zestručnět	zestručnit
zestydat	zastydat,vystydat
zestylisovat	vestylisovat,stylisovat,vystylisovat
zestříbrnět	zastříbrnět
zestříbřet	stříbřit
zestřízlivit	střízlivý
zesubjektisovat	zesubjektivisovat
zesubjektivisovat	zesubjektisovat
zesvátečnit	zesvátečnět
zesvátečnět	zesvátečnit
zesvětačet	zesvětačit
zesvětačit	zesvětačet,zasvětačit
zesvětovět	světnice
zesvětštit	zesvětštět
zesvětštět	zesvětštit
zesymbolisovat	symbolisovat
zesympatisovat	sympatisovat,zasympatisovat
zesympatičtit	sympatie
zesyndikalisovat	syndikalismus
zesyrovatět	zesýrovatět
zesýrovatět	zesyrovatět
zet	zeť,ovce
zevropštit	zevropštět,poevropštit
zevropštět	zevropštit
zevšednit	všednět
zevšeobecnit	zevšeobecnět
zevšeobecnět	zevšeobecnit
zextenzívnit	zextenzívnět
zextenzívnět	zextenzívnit
zezvířečtit	zezvířečtět
zezvířečtět	zezvířečtit
zeď	zem
zešedat	zšedat
zešesteronásobit	zšesteronásobit
zešeřet	zšeřet,zašeřet
zešikmit	sešikmit,zešikmět
zešikmět	zešikmit
zešlehat	přišlehat
zešupinkovatět	zešupinovatět,šupinkovatět
zešupinovatět	zešupinkovatět
zešťastnět	znešťastnět
zeť	zet
zfalsifikovat	falsifikovat
zfanfrnit	zfanfrnět
zfanfrnět	zfanfrnit
zfašisovat	fašisovat
zfirnovatět	firnovatět
zfrackovatět	zfraškovatět
zfraškovatět	zfrackovatět
zgelovatět	gelovatět
zgeneralisovat	rozgeneralisovat,vygeneralisovat,generalisovat,zageneralisovat,dogeneralisovat,přegeneralisovat
zgermanisovat	germanisovat
zharmonisovat	harmonisovat
zhavranět	havran
zhedvábnět	hedvábí
zhistorisovat	historisovat
zhlednout	zahlednout
zhloupět	zhlupět,zhlupit
zhlupit	zhlupět,zhloupět,zhlupnout
zhlupnout	zhlupit,zhlupět
zhlupět	zhlupit,zhloupět,zhlupnout
zhládnout	vyhládnout,uhládnout
zhlédat	hlédat,rozhlédat,vyhlédat,ohlédat,vzhlédat,hledat,obhlédat
zhmotnit	zhmotnět
zhmotnět	zhmotnit
zhojnit	zhojnět,rozhojnit
zhojnět	zhojnit,rozhojnit
zhorečnit	zhorečnět
zhorečnět	zhorečnit
zhorčit	zhořčit,uhorčit
zhoupnout	rozhoupnout,houpnout,vyhoupnout
zhořčit	zhorčit,Zhoř
zhranatit	zhranatět
zhranatět	zhranatit
zhrbolatět	hrbolatit
zhrdinštit	zhrdinštět
zhrdinštět	zhrdinštit
zhromadnit	Hromada,hromada
zhrubit	zhrubět,ohrubovat
zhrubět	zhrubit,ohrubovat
zhránit	hranit
zhumanisovat	humanisovat
zhustnout	zahustnout
zhvězdit	vyhvězdit,ohvězdit,přehvězdit
zhybnit	zhybnět
zhybnět	zhybnit
zhášet	uhášet,zahášet
zidealisovat	idealisovat
zima	Zimák
zimprovisovat	improvisovat
zindustrialisovat	industrialisovat
zinicialisovat	rozinicialisovat,inicialisovat,doinicialisovat,odinicialisovat,nainicialisovat,přeinicialisovat
zintensivnit	zintensivnět,zintensivňovat
zintensivnět	zintensivnit,zintensivňovat
zintensivňovat	zintensivnit,zintensivnět
zintenzivnět	zintenzívnět,zintenzivňovat,zintenzívnit
zintenzivňovat	zintenzivnět,zintenzívnit
zintenzívnit	zintenzívnět,zintenzivnět,zintenzivňovat
zintenzívnět	zintenzívnit,zintenzivnět
zintimnit	zintimnět
zintimnět	zintimnit
zinventarisovat	inventarisovat
zionisovat	ionisovat,deionisovat
zitalianisovat	zitalisovat
zitalisovat	zitalianisovat
zjasnit	objasnit,projasnit
zjařit	rozjařit
zjednosměrnit	jednosměrka
zjednostranit	zjednostranět
zjednostranět	zjednostranit
zjednotvárnit	zjednotvárnět
zjednotvárnět	zjednotvárnit
zjednoznačnit	odjednoznačnit
zjemnět	příjemnit
zječmenit	ječmen
zješitnět	ješitný
zkapitalisovat	kapitalisovat
zkatalogisovat	katalogisovat,zakatalogisovat
zkatoličit	zkatoličtit
zkatoličtit	zkatoličit,pokatoličtit
zkladnit	skladnit
zklasicisovat	klasicisovat
zklasičtit	zklasičtět
zklasičtět	zklasičtit
zklihnout	uklihnout
zklihovatět	klihovatět
zkmotrovatět	kmotrovatět
zkolonisovat	kolonisovat
zkomercialisovat	komercialismus
zkomunisovat	komunismus
zkomírat	skomírat
zkondensovat	kondensovat
zkonkretisovat	konkretisovat
zkonkrétnit	zkonkrétnět,konkrétní
zkonkrétnět	zkonkrétnit,konkrétní
zkonservovat	konservovat,zakonservovat
zkonvenčnit	zkonvenčnět
zkonvenčnět	zkonvenčnit
zkonzervativnět	konzervativní,neokonzervativní
zkorkovatět	zkorovatět
zkorovatět	zkorkovatět
zkouzelnit	zkouzelnět
zkouzelnět	zkouzelnit
zkrabit	zakrabit
zkrepatět	krepatět
zkritisovat	zakritisovat,kritisovat
zkrouhnout	okrouhnout,zakrouhnout,odkrouhnout
zkrvavit	zkrvit,okrvavit,ukrvavit
zkrvit	zkrvavit,vykrvit,dokrvit,odkrvit
zkrystalisovat	vykrystalisovat,krystalisovat
zkulturnit	zkulturnět
zkulturnět	zkulturnit
zkusit	okusit
zkvítat	rozkvítat,dokvítat,odkvítat
zkárovat	nakárovat
zkáznit	vykáznit
zkřemenět	zkřemeňovat,prokřemenit,odkřemenit
zkřemeňovat	zkřemenět
zlacinit	zlacinět
zlacinět	zlacinit
zlahodnit	zlahodnět
zlahodnět	zlahodnit
zlaicisovat	laicisovat
zlakomit	zlakomět
zlakomět	zlakomit
zlakotnit	zlakotnět
zlakotnět	zlakotnit
zlatinit	zlatinštit
zlatinštit	zlatinit
zlatokop	zlatokopec
zlatokopec	zlatokop
zlatý	zlatět
zlatý	zlatět
zlatět	zlatý,zlatý
zlegalisovat	legalisovat
zlehkomyslnět	lehkomyslný
zlikvidnit	likvida
zliterárnit	zliterárnět
zliterárnět	zliterárnit
zlogičtit	zlogičtět
zlogičtět	zlogičtit
zlokalisovat	lokalisovat
zludračet	zludračit
zludračit	zludračet
zlumpačit	zalumpačit
zlyričtit	zlyričtět
zlyričtět	zlyričtit
zlíbeznit	zlíbeznět
zlíbeznět	zlíbeznit
zlínět	Zlín
zlít	zlítit,lít
zlítit	zlít,rozlítit
zlítostnět	lítostnit
zlý	podlý
zmachlovat	zamachlovat
zmahat	zmahač
zmahač	zmahat
zmalichernit	zmalichernět
zmalichernět	zmalichernit
zmalit	zmálit
zmalomocnit	zmalomocnět
zmalomocnět	zmalomocnit
zmalomyslnit	malomyslný
zmanout	vymanout,umanout,namanout
zmanýrovat	zmanýrovatět
zmanýrovatět	zmanýrovat
zmatit	zmatovatět
zmatnit	zmatnět
zmatnět	zmatnit
zmatovatět	zmatit
zmačknout	rozmáčknout,vymáčknout
zmdlet	omdlet
zmechanisovat	mechanisovat
zmelodičtit	zmelodičtět
zmelodičtět	zmelodičtit
zmetat	vymetat,metat
zmezinárodnit	zmezinárodnět,mezinárodní
zmezinárodnět	zmezinárodnit
zmezit	vymezit
zmije	Zmij
zmilosrdnit	zmilosrdnět
zmilosrdnět	zmilosrdnit
zmilostnit	zmilostnět
zmilostnět	zmilostnit
zmléčnit	zmléčnět
zmléčnět	zmléčnit
zmnohonásobit	zmnohonásobnit,mnohonásobek
zmnohonásobnit	zmnohonásobit,mnohonásobek
zmobilisovat	rozmobilisovat,umobilisovat,omobilisovat,promobilisovat,vymobilisovat,přemobilisovat,mobilisovat,domobilisovat,pomobilisovat,odmobilisovat,zamobilisovat,přimobilisovat,namobilisovat,vmobilisovat,demobilisovat
zmocnit	zmocnět
zmocnět	zmocnit
zmodernisovat	modernisovat
zmodrchat	zamodrchat
zmokat	vymokat
zmonopolisovat	monopolisovat
zmotorisovat	motorisovat
zmoučit	umoučit,pomoučit
zmozolnět	zmozolňovat
zmozolňovat	zmozolnět
zmračovat	zmráčit
zmrzat	rozmrzat,omrzat,vymrzat,umrzat,promrzat
zmrzoutět	zmrzutět
zmrzutět	zmrzoutět
zmráčit	omráčit,zmračovat
zmutýrovat	vymutýrovat
zmužštit	zmužštět
zmužštět	zmužštit
zmálit	zmalit
zmátnout	pomátnout,namátnout
zmútit	zamútit
změdlit	vymědlit
změlčet	změlčit
změlčit	změlčet,Změlík
změšťáčtit	změšťáčtět
změšťáčtět	změšťáčtit
znacisovat	odnacisovat
znamenat	znamení
znamení	znamenat
znatel	znát,značit
znaturalisovat	naturalisovat
znavit	unavit
značit	znát,zonačit,znatel,zaonačit
znecitlivit	znecitlivět
znecitlivět	znecitlivit
znedůvěřit	znedůvěřivět
znedůvěřivět	znedůvěřit
znegativnět	negativní
znehybnit	znehybnět
znehybnět	znehybnit
zneklidnit	zneklidnět
zneklidnět	zneklidnit
znemravnit	znemravnět
znemravnět	znemravnit
znepravidelnit	znepravidelnět
znepravidelnět	znepravidelnit
zneprůchodnit	zneprůchodnět
zneprůchodnět	zneprůchodnit
znepříjemnit	znepříjemnět
znepříjemnět	znepříjemnit
znepřítomnět	znepřítomňovat
znepřítomňovat	znepřítomnět
znervosnit	znervosnět,znervosňovat
znervosnět	znervosnit,znervosňovat
znervosňovat	znervosnit,znervosnět
znervóznět	nervóznit
zneschopnit	uschopnit
znesmyslňovat	zesmyslnit
znesnadit	znesnadnit
znesnadnit	znesnadit
zneutralisovat	neutralisovat
znevolnit	znevolničit
znevolničit	znevolnit
znešvařit	zanešvařit
znešťastnět	zešťastnět,nešťastník
znicotnět	znicotňovat
znicotňovat	znicotnět
znikat	onikat,vznikat,zanikat,vynikat,vnikat,unikat
zniternit	zniternět,zvniternit
zniternět	zniternit,zvniternět
znivelisovat	novelisovat
znobilisovat	nobilisovat
znoj	znojit
znojit	znoj
znormalisovat	normalisovat,pronormalisovat,donormalisovat,přenormalisovat
znovubudovat	znovuzbudovat,znovuvybudovat
znovudosadit	znovuosadit,znovuusadit
znovunabít	znovunabýt
znovunabýt	znovunabít
znovuobživit	znovuoživit
znovuosadit	znovudosadit,znovuusadit
znovuoživit	znovuobživit
znovupostavit	znovuustavit
znovupřipojit	znovuzapojit
znovuusadit	znovuosadit,znovudosadit
znovuustanovit	znovuustavit
znovuustavit	znovuustanovit,znovupostavit
znovuvybudovat	znovuzbudovat,znovubudovat
znovuzapojit	znovupřipojit
znovuzbudovat	znovuvybudovat,znovubudovat
znovuzprovoznit	zprovoznit
znádhernit	znádhernět
znádhernět	znádhernit
znáhlit	přenáhlit
znápadnět	pozápadnět
znárodnět	odnárodnit
znát	znatel,značit
znít	nit,znělka,dnít,nítit,nový,vznítit
zněkolikanásobit	zněkolikanásobnit
zněkolikanásobnit	zněkolikanásobit
znělka	znít
zněmit	zněmět
zněmčit	poněmčit,zaněmčit,Němčice
zněmět	zněmit
zněžnit	zněžnět,rozněžnět
zněžnět	zněžnit,rozněžnět
zobjektisovat	zobjektivisovat
zobjektivisovat	zobjektisovat
zobloučit	vyobloučit,zaobloučit
zobyčejnit	zobyčejnět
zobyčejnět	zobyčejnit
zobčanštit	zobčanštět
zobčanštět	zobčanštit
zocelet	docelit
zodbornit	zodbornět,zodborničtit
zodborničtit	zodborničtět,zodbornit
zodborničtět	zodborničtit
zodbornět	zodbornit
zoficiálnit	zoficiálnět
zoficiálnět	zoficiálnit
zohavit	zohavět
zohavět	zohavit
zohebnit	zohebnět
zohebnět	zohebnit
zohnit	rozohnit
zohyzdnit	zohyzdnět
zohyzdnět	zohyzdnit
zonačit	značit,zaonačit
zondat	uondat
zootechnika	technika
zopatrnět	zpatrnit
zoptimalisovat	optimalisovat
zorganisovat	reorganisovat,organisovat,zreorganisovat,přeorganisovat
zostražitět	stražit
zotavit	tavit
zoufat	doufat
zout	out,dout,půst
zouředničit	Ouředník
zouředničtit	zúředničtit
zpadesátinásobit	zpadesátinásobnit
zpadesátinásobnit	zpadesátinásobit
zpaličatět	zpaličkovatět
zpaličkovatět	zpaličatět
zparalysovat	paralysovat
zparchantit	zparchantět
zparchantět	zparchantit
zpartykařit	zapartykařit,vypartykařit
zpasivnit	zpasivnět,pasivní
zpasivnět	zpasivnit
zpateronásobit	zpateronásobnit
zpateronásobnit	zpateronásobit
zpatrnit	zopatrnět
zpersiflovat	persiflovat
zpestřet	zpestřit,pestřit
zpestřit	pestřit,zpestřet
zpevnět	pevný
zpeřit	vypeřit,opeřit,přepeřit,zapeřit
zpikantnit	zpikantnět,pikantní
zpikantnět	zpikantnit,pikantní
zpikartit	pikart
zpikhartit	pikhart
zplacatit	zplacatět,poplacat,placatý
zplacatět	zplacatit,poplacat,placatý
zplamenat	zplamenit,zplamenět
zplamenit	zplamenět,rozplamenit,zplamenat
zplamenět	zplamenit,rozplamenit,zplamenat
zplanit	vyplanit
zplastičtit	zplastičtět
zplastičtět	zplastičtit
zplavnit	plavat
zplavět	vyplavět
zplnoletit	zplnoletnit
zplnoletnit	zplnoletit
zplnomocnit	plnomocný
zplodnit	zplodnět
zplodnět	zplodnit
zploštit	oploštit,sploštit,zploštět,oploštět
zploštět	oploštět,zploštit,oploštit
zplynět	plynit
zpodobit	vypodobit,napodobit,zpodobnit,připodobit,spodobit
zpodobnit	vypodobnit,zpodobit,připodobnit
zpodstatnit	zpodstatnět,přepodstatnit
zpodstatnět	zpodstatnit,přepodstatnit
zpolarisovat	polarisovat
zpolitisovat	zapolitisovat
zpolštit	popolštit
zpoplatnit	uplatnit
zpopruhovatět	zpruhovatět
zpopularisovat	popularisovat
zpopulárnit	zpopulárnět,populární
zpopulárnět	zpopulárnit,populární
zposvátnit	zposvátnět
zposvátnět	zposvátnit
zpovrchnit	zpovrchnět
zpovrchnět	zpovrchnit
zpovšechnit	zpovšechnět,upovšechnit
zpovšechnět	zpovšechnit,upovšechnit
zpozemštět	pozemštit
zprahat	vyprahat
zpraktičtit	zpraktičtět
zpraktičtět	zpraktičtit
zpravdit	upravdit
zpravděpodobnit	pravděpodobný
zpravidelnit	zpravidelnět
zpravidelnět	zpravidelnit
zprimitisovat	zprimitivisovat
zprimitivisovat	zprimitisovat
zprimitivnit	zprimitivnět,primitivní
zprimitivnět	zprimitivnit
zprofesionalisovat	profesionalisovat
zprostit	oprostit,vyprostit,sprostit
zprostit	oprostit,vyprostit,sprostit
zprostonárodnit	zprostonárodnět
zprostonárodnět	zprostonárodnit
zprostopášnit	prostopášný
zprotivnět	zprotivňovat
zprotivňovat	zprotivnět
zprovoznit	znovuzprovoznit
zpruhovatět	zpopruhovatět
zpružnit	zpružnět
zpružnět	zpružnit
zpráchnět	práchnivý
zpráhnout	zapráhnout,prahnout
zprázdnět	uprázdnit
zprůchodnit	zprůchodnět
zprůchodnět	zprůchodnit
zprůhlednit	průhlednět
zprůmyslnit	zprůmyslnět,odprůmyslnit
zprůmyslnět	zprůmyslnit,odprůmyslnit
zprůsvitnit	průsvitnět
zprůzračnit	zprůzračnět
zprůzračnět	zprůzračnit
zpsychologisovat	zapsychologisovat
zptýlit	rozptýlit
zpuchýřkovatět	puchýřovatět
zpupkatět	zpupkovatět
zpupkovatět	zpupkatět
zpychat	zpýchat
zpátek	pátek
zpívat	zpět
zpíčit	vypíčit,zpěčit,píča
zpórovatět	pórovatět
zpýchat	zpychat
zpěknit	zpěknět
zpěknět	zpěknit
zpět	zpětit,pět,opět,supět,zpětvzít,zpívat
zpětit	zpět,zpětvzít
zpětvzít	zpětit,zpět
zpěčit	zpěčovat,zpíčit,Pěč,vzpěčovat
zpěčovat	zpěčit,vzpěčovat,Pěč
zpřehledat	zpřehlednit,přehlédat
zpřehlednit	zpřehledat
zpřesnět	přísnět
zpřídavnět	zpřídavňovat
zpřídavňovat	zpřídavnět
zpříjemnět	příjemnit
zpřírodnit	odpřírodnit
zpřístupnit	zpřístupnět
zpřístupnět	zpřístupnit
zpřítomnit	zpřítomnět
zpřítomnět	zpřítomnit
zpřízvučnit	zpřízvučnět
zpřízvučnět	zpřízvučnit
zpříšernit	zpříšernět
zpříšernět	zpříšernit
způvabnit	způvabnět
způvabnět	způvabnit
zrabiátnit	zrabiátnět
zrabiátnět	zrabiátnit
zradostnit	zradostnět,rozradostnět
zradostnět	rozradostnět,zradostnit
zrak	rak,zázrak
zrašelinět	zrašeliňovat
zrašeliňovat	zrašelinět
zrealisovat	realisovat
zrealističtit	zrealističtět
zrealističtět	zrealističtit
zrecensovat	recensovat
zremisovat	remisovat
zreorganisovat	reorganisovat,přeorganisovat,organisovat,zorganisovat
zresonovat	rozresonovat,vyresonovat,doresonovat,resonovat,odresonovat
zrevolucionisovat	revolucionisovat
zreálnit	zreálnět
zreálnět	zreálnit
zrichtovat	porichtovat
zrohatit	zrohatět
zrohatět	zrohatit
zromanisovat	zromantisovat
zromantisovat	zromanisovat
zromantičtit	zromantičtět
zromantičtět	zromantičtit
zrozkošnit	zrozkošnět
zrozkošnět	zrozkošnit
zruchat	zaruchat
zrudit	zrudnit
zrudnit	zrudit
zrujnit	zrujnovat
zrujnovat	zrujnit
zruměnět	ruměnit,zaruměnět
zruštit	poruštit
zryšavět	ryšavět
zrůžovatět	zarůžovatět
zsinavět	zesinavět,zasinavět
ztajemnit	ztajemnět
ztajemnět	ztajemnit
ztalácet	zatalácet
zteatrálnit	zteatrálnět,teatrální
zteatrálnět	zteatrálnit
ztechničtit	ztechničtět
ztechničtět	ztechničtit
ztekutit	ztekutět
ztekutět	ztekutit
ztenknout	tenký
zteplit	vyteplit,Teplice,uteplit,doteplit
zterorisovat	terorisovat
ztichat	zatichat
ztisíceronásobit	ztisíceronásobnit
ztisíceronásobnit	ztisíceronásobit
ztitěrnit	ztitěrnět
ztitěrnět	ztitěrnit
ztrojit	roztrojit
ztrojnásobit	ztrojnásobnit,trojnásobek
ztrojnásobnit	ztrojnásobit
ztrouchnět	trouchnivý
ztroudnatět	ztroudovatět
ztroudovatět	ztroudnatět
ztrpčet	ztrpčit,roztrpčit
ztrpčit	roztrpčit,ztrpčet,zatrpčit
ztrudnit	ztrudnět,zatrudnit
ztrudnět	ztrudnit
ztučnit	vytučnit
zubožet	zubožit
zubožit	zubožet
zuhelnit	zuhelnět
zuhelnět	zuhelnit
zuhličit	nauhličit
zukat	dukát
zumělečtit	zumělečtět
zumělečtět	zumělečtit
zunkat	zuňkat
zupat	supat,dupat,pat
zurbanisovat	urbanisovat
zutilisovat	utilisovat
zutrakvisovat	utrakvisovat
zuňkat	zunkat
zvadat	zavadat,ovadat,uvadat
zvalorisovat	dovalorisovat,valorisovat
zvandalisovat	vandalisovat
zvedat	nazvedat,přizvedat
zvelebnit	velebník,velebit
zveličet	veličit
zvisitovat	visitovat
zvisitýrovat	visitýrovat
zvitaminisovat	ovitaminisovat,vitaminisovat,navitaminisovat,odvitaminisovat,dovitaminisovat,přivitaminisovat,převitaminisovat
zvlhat	vlhat,provlhat,zavlhat
zvláštňovat	ozvláštnit
zvlídnit	vlídný
zvniternit	zvniternět,zniternit
zvniternět	zvniternit,zniternět
zvnitřnit	zvnitřnět
zvnitřnět	zvnitřnit
zvrhat	vyvrhat,vrhat,zavrhat,povrhat
zvrtohlavit	vrtohlavět
zvrtošit	zavrtošit
zvulgarisovat	vulgarisovat,zavulgarisovat
zvulgárnit	zvulgárnět,vulgární
zvulgárnět	zvulgárnit
zvulkanisovat	vulkanisovat,zavulkanisovat,předvulkanisovat,dovulkanisovat
zvykat	vykat,uvykat
zvážnit	zvážnět
zvážnět	zvážnit
zvýraznit	zvýraznět
zvýraznět	zvýraznit
zvýtvarnit	výtvarničit
zvýznamnit	zvýznamnět
zvýznamnět	zvýznamnit
zvěcnit	zvěcnět
zvěcnět	zvěcnit
zvědečtit	zvědečtět
zvědečtět	zvědečtit
zvědomit	uvědomit
zvěr	zvěř
zvěčnět	uvěčnit
zvěř	zvěr,zazvěřit,přezvěřit
záběl	Zábel
záhoř	záhoří,Záhor
záhoří	záhoř,Záhor
záhumenka	záhumení
záhumení	záhumenka
zájemný	vzájemný,jemný
zájezdný	přejezdný
základ	základna
základna	základ
zámečničit	Zámečník
zámišník	Zámiš
zápas	pas
záplata	záplatář
záplatář	záplata
záplet	plít,plít
zápolit	apolit
zápraž	práh
zásvětný	zásvětí,světnice
zásvětí	zásvětný
zátinek	zátka
zátka	zátinek
závada	zavadat
závoj	závojnatý
závojnatý	závoj
závorář	Závora
zázrak	zázračit,zrak
zázračit	zázrak
zázvor	Zázvora
záškodničit	záškodný
záškodný	záškodničit
zírat	vyzírat,odzírat
zíta	Zita
zívat	Zita
zóna	ozón
zúrodnit	zúrodnět
zúrodnět	zúrodnit
zúskostnit	zúzkostnit
zústavnit	ústava
zútulnět	útulnit
zúzkostnit	zúzkostnět,zúskostnit
zúzkostnět	zúzkostnit
zúředničtit	zouředničtit
zčechisovat	čechisovat
zčernět	Černín
zčerstvět	čerstvý
zčlověčit	zčlověčtit,učlověčit,člověk
zčlověčtit	zčlověčit,učlověčit
zřemeslnit	řemeslnět
zřečtit	pořečtit
zřídký	řídký
zřít	pozřít
zšedat	ušedat,zešedat,zašedat,prošedat
zšesteronásobit	zešesteronásobit
zšeřet	zešeřet,zašeřet
zživotnit	uživotnit
zživět	živit
zžáhat	žahat,žáhnout
zžásat	žasnout
Ábel	Zábel
Ázerbajdžán	Ázerbájdžán
Ázerbájdžán	Ázerbajdžán
úbor	bor
úchylka	úchylkařit
úchylkařit	úchylka
úhor	úhoř
úhoř	úhořit,úhor
úhořit	úhoř
úrok	prorok
ústava	zústavnit
ústroj	stroj
ústup	ústupkář
ústupkařit	ústupkář
ústupkář	ústupkařit,ústup
útulnit	zútulnět,útulný
útulný	útulnit
úvodníkařit	úvodníkář
úvodníkář	úvodníkařit
účel	účet
účet	účel
Čad	čadit
Čchin	Čching
Čching	Čchin
Čech	Čechov,čecháček,Čechák
Čechov	Čech,čecháček
Čechák	čecháček,Čech
Čekan	čekat
Čepela	čepel
Černo	černý,Černov,Černík
Černov	Černo,černý,Černík,Černín
Černík	černý,Černo,Černov
Černín	zčernět,Černov,Čerňan
Červenka	červený
Červík	červ
Čerňan	Černín
Čihák	čihač
Čud	čudit
Čunek	čuník
Čína	čina
čachrařit	čachrář
čachrář	čachrařit
čadit	Čad
čas	časit
časit	čas
časomíra	časoměr
časoměr	časomíra,časoměřič
časoměřič	časoměr
častit	častovat,častý
častovat	častit,častý
častý	část,častovat,častit
čechisovat	zčechisovat
čechman	čechmant
čechmant	čechman
čecháček	Čechák,Čech,Čechov
čeka	čekovat,čekat
čekat	čeka,Čekan
čekovat	čeka
čepec	čepel,čepit
čepel	Čepela,čepec,čepit
čepit	čepec,čepel
čerchman	čerchmant
čerchmant	čerchman
černý	Černo,Černík,Černov
čerstvý	zčerstvět
červ	Červík,červený
červený	Červenka,červ
česlo	číslo
čeřit	čířit
čihač	Čihák,číhat
čin	čina
čina	čin,Čína,příčina
čistý	číst
čiřit	čířit
člověk	zčlověčit
čmuchat	dočmuchat,pročmuchat,vočmuchat
čnít	čnět
čnět	čnít
čokl	čočka
čouhat	vyčouhat
čočka	čokl
črtat	načrtat
čtvrt	čtvrtník
čtvrtník	čtvrt
čtyřnásobek	čtyřnásobit
čtyřnásobit	čtyřnásobek
čudit	Čud
čuník	Čunek
čurat	očurat
čára	čáry
čáry	čára
část	častý
číhat	čihač
číslo	česlo
čísnout	pročísnout
číst	čistý
čít	načít,začít,začít,začít,počít
čířit	čiřit,čeřit
ďábel	ďábelný
ďábelný	ďábel
ňuchat	ňuchňat
