Abraham	Abrahám
lišta	liška
lnout	lnář
lnář	lnout
lob	Lobeč,lobelka
lobelka	lob,Lobeč
loděnka	Lodín,loď
log	logika,login,enolog
logika	log,logistika,login
login	log,logika
logistika	logika
lokaj	lokat
lokalisovat	zlokalisovat,vokalisovat
lokat	lokální,loket,lokaj,lokna
loket	lokat
lokna	lokat
lokální	lokat
lombard	Lombardie
lomcovat	Lomnice
lomit	Lomič
lopata	polopatě
lopuch	Lopušný
los	losos,Loos,nos,Nos,lis
losos	los,Loos
loudat	loudit
loudit	loudat
louh	louže,Loun
louka	Loučka,Loučný,loučit,Louny
loupat	loupit,lupat,loupárna
loupit	loupat,Loun,loupárna
loupárna	loupat,Louny,Loun,loupit
louskat	luskat
loutat	loutna,loutka
loutka	loutna,Loučka,Louny,loutat,Loun
loutna	loutka,loutat,Loučný
loučit	Loučka,Loučný,louka,Louny
louže	louh
lozit	loď
loď	Lodín,lozit,loděnka
lub	Lubina,Lublin
lucerna	Lucern
luh	Lužice,Luženice
lumek	Lumiére
luneta	Lunin,Lunga
lupat	loupat
lupenitý	lupenka
lupenka	lupenitý
luskat	louskat
lustr	lustrovat
lustrovat	lustr
lysat	Lysák,lysý
lysý	lysat,Lysák
lábat	labuť
láce	látka,láčka,lát,lata,latina,látro,Lach,láva,látat,lak,Lacina,lačný,lať
ládovat	Lada,ladit
láhev	lahev
lákat	lačný,láčka
lán	Láník,Laník,lano,lanolin,Alán
láska	laskat,lasice,laso
lát	látka,látat,láce,látro,lata,lať,láva,láčka,latina
látat	lát,látka,lata,látro,láce,latina
látka	lata,lát,láce,látat,latina,látro,láčka,láva,lať
látro	lát,látka,láce,látat,lata
láva	láčka,látka,lát,láce,lata,lavina
láčka	láce,lak,Lačina,látka,lačný,láva,lát,lákat
lék	léč
léno	Lena,len,Lenin,lenit
léto	líto,letovat
lézt	nalézt
léč	lék
líc	lícit,líný,lít,lítý,litec
lícit	líc,zalícit,lítý,lít
líh	líhnout,líhat,líhňař
líhat	líhnout,vylíhat,dolíhat,líhňař,líh,rozlíhat,nalíhat,zalíhat
líhnout	líhat,líhňař,líh,vylíhat,dolíhat
líhňař	líhnout,líhat,líh
línat	líný
líný	línat,linout,líc,linie
lípa	lípat
lípat	lípa
lísa	lísat,list,lis
lísat	lísa,lis
lít	lítý,líto,litec,zlít,litice,dlít,litr,lícit,Litva,líc,zlítit,nalítnout
líto	lítý,lít,zlítit,lítostnit,léto,rozlítit,zlít,nalítnout,litice,litec
lítostnit	zlítostnět,líto
lítý	lít,líto,litec,zlít,litice,litr,Litva,lícit,zlítit,líc,dlít
lízat	Lízal,rozlízat,podlízat
lýko	Lyko
lůj	Lojza,voj,oj
macecha	macek
macek	macecha,Macov,Macák,mák
magie	Magic
magistr	magistrála
magistrála	magistr
magnet	magnát
magnát	magnet
major	Majer,majorizovat
majorita	majorizovat
majorizovat	majorita,major
makrosmat	mikrosmat
malina	Mali,Malín,Malič,malý,Malec,malovat
malomyslný	zmalomyslnit
malovat	malý,Malec,Malič,Mali,Malát,malina,odmalovat
maltárna	Malta
malátný	Malát,Malák,malý
malý	Mali,malovat,pomalý,malina,Malec,malátný,Malič,Málik
mamografie	demografie,termografie,kosmografie
man	Mann,Manet,mánie,Mání,mánička,manko,Manila,Mánes,manekýn,mangan,Maňovice,Aman,May
mandant	mandát,mandel,mandle
mandel	mandle,mandl,mandant,mandát
mandl	mandle,mandel
mandle	mandl,mandel,mandant
mandát	mandant,mandel
manekýn	man,Manet
mangan	mango,Mann,man
mango	mangan
manko	man,mánička,mánie,Manet,Mání
manžel	manžeta
manžeta	manžel
maral	maran
maran	maral
marináda	mariňák
mariáš	Maria,Mareš,Marija,Marie,mariňák
mariňák	Maria,Marie,Marija,mariáš,marináda
market	Markéta,markovat,markýz,Marek,Markovič
markovat	Markovič,market,markýz,markýrovat,Marek,mařit,Marcos
markýrovat	markovat,markýz,Markovič
markýz	markovat,Marek,market,Markovič,markýrovat,Mareček
marod	Maradona
marxismus	neomarxizmus
masa	maso,Masný,mast,masař,maska,masiv,masív,mást,Masaj,Masár
masař	Masár,Masaj,Masný,masa,masáž,mast,masiv,maso,masív
masiv	masív,maso,masa,Masný,masař,maska
maska	maso,masa,masiv
maso	masa,maska,mast,Masný,masiv,masař
mast	mást,Mastný,Masný,masa,maso,masař
masterovat	Masters,mastrovat
mastrovat	masterovat
masáž	Masaj,masař
masív	masiv,Masný,masa,masař
mat	matka,Mání,mávat,Mao,May
matematika	tematika,zmatematičtit,matika
materiál	Mater,mateř
mateř	Mater,materiál,matka
matika	matka,matematika
matka	mat,matika,Mater,Matiáš,zmatkař,mateř
matricovat	matrika,matrovat,matrix
matrika	matricovat,matrix,matrovat
matrix	matrika,matricovat
matrovat	matricovat,matrika
maximum	Maxim
mazat	Mazák,Mazal
mačkat	mačkář
mačkář	mačkat,mák
maňas	Mánes
mařit	Marie,Maria,Marek,Marija,markovat
mašle	Máša
mech	mechovatý,mechanika,mnich
mechanika	mechovatý,mech,mechanisovat
mechanisovat	zmechanisovat,mechanika
mechovatý	mech,mechanika
med	Méd,Medek,medit,Medina
medicina	medicína,Medina,Medicej,medit,biomedicína,Medek,medikovat
medicína	medicina,biomedicína,Medicej,medit,Medina
medikovat	medit,meditovat,Medek,Medina,medicina
medit	Medina,Medek,meditovat,medicina,med,medikovat,medicína,medián,Medicej
meditovat	medit,medikovat,Medina
medián	Medina,mediátor,medit
mediátor	medián,Medina
membrána	zeměbrana
men	Mencl,Mína,den,menšina,mínit
mentalismus	sentimentalismus
menšina	menšit,Menšík,mina,Ming,men,Mína
menšit	Menšík,menšina
merk	merčit,Meroe,vymerkovat
merčit	merk,Meroe
metalika	metalista,metál
metalista	metalika,metál
metalografie	krystalografie
metamorfní	metamorfovat
metamorfovat	metamorfní
metan	metanář,metat
metanář	metan,metat
metat	zmetat,vymetat,prometat,metál,metan,metanář,odmetat
meteorologie	biometeorologie,metrologie
metla	metlář
metlář	metla,pometlář
metr	metrie
metrie	metr
metrologie	meteorologie
metál	metalika,metat,metalista
mez	mést
mezinárodní	zmezinárodnit,zmezinárodnět
meziodkládat	meziukládat
meziukládat	meziodkládat
meč	míč,mečet,Mekka,měkký
mečet	mlčet,meč
mhourat	mžourat
migrovat	emigrovat,imigrovat
mihat	míhat
mikrofon	Fon
mikrosmat	makrosmat
mikulášenec	Mikuláš
milice	milý,míle,Míla,Mílek,Miloš
militarismus	militarisovat,militární
militarisovat	remilitarisovat,militarismus,demilitarisovat
militární	militarismus
milý	milice,Míla,míle
mimika	mimikry,mimino
mimikry	mimika,mimino
mimino	mimikry,mimika
mina	minuta,Mináč,Mína,minus,Minos,Ming,mince,menšina
mince	mina,Mína,Ming,minuta,Mináč
minimalismus	minimalisovat,minimální
minimalisovat	minimalismus
minimální	minimalismus
ministr	ministrovat
ministrovat	ministr
minus	Minos,mina,minuta,Mináč,Ming,Mína
minuta	mina,minus,Mináč,Minos,Mína,mince,Ming
misie	mísit,mísa,místo
mizet	mizérie,míza
mizérie	mizet
mladý	Mladkov
mléko	mléčit
mléčit	mléko,zmléčnit,mlíčný
mlíčný	mléčit
mlčet	mečet
mnich	Mnichov,mech
mnohonásobek	zmnohonásobit,zmnohonásobnit
mnohý	množný
množný	mnohý
mobilisovat	namobilisovat,vymobilisovat,domobilisovat,zamobilisovat,přemobilisovat,pomobilisovat,zmobilisovat,omobilisovat,promobilisovat,rozmobilisovat,umobilisovat,odmobilisovat,přimobilisovat,demobilisovat,vmobilisovat
moc	moci
moci	moc,mošt,promoce
modernisovat	zmodernisovat
modifikovat	dekomodifikovat
modrý	Modra,Modrák
mohutný	zmohutnit
mok	moč,Močik,močka,dok
mol	mul
moneta	Monet,Monako
monografie	fonografie,sonografie
monopolisovat	zmonopolisovat
monský	Monet,Monako
montovat	Montana
moralismus	morálka,moralizátor
moralizátor	moralismus
morfologie	geomorfologie
morálka	moralismus
most	mošt
motor	motorika,motorismus
motorika	motorismus,motor
motorismus	motorika,motor,motorisovat,zmotorisovat
motorisovat	zmotorisovat,motorismus
motýl	Motýlek,motýlkář,motýlář
motýlkář	motýl,Motýlek,motýlář
motýlář	motýl,motýlkář
mouka	muka,moučnit
moučnit	mouka
mozol	mozolit
mozolit	mozol
moč	mok,Močik,močka,močůvka,míč
močka	moč,močůvka,Močik,mok
močůvka	moč,močka,Močik
moře	můra
mošt	most,moci
mrak	somrák
mrav	mravenec
mravenec	mravenčit,mrav
mravenčit	mravenec
mrcasatit	mrcasatět,mrcasit
mrcasatět	mrcasatit
mrcasit	mrcasatit
mrcat	zmrcatit
mrkev	mrčet
mrouskat	zamrousknout
mrskat	odmrskat
mrtvý	zmrtvit
mrzoutit	zmrzoutět
mrčet	mrkev
mrštit	Mrštík
mudrc	mudrák,mudrovat
mudrovat	mudrc,mudrák
mudrák	mudrc,mudrovat
muka	mukat,mouka
mukat	muka
mul	mol
multiprogram	multiprogramovat
multiprogramovat	multiprogram
mundant	Mund
muset	zmusit,Musset
muzejník	muzeum
muzeologie	muzikologie
muzeum	muzejník,muzika,múza
muzika	muzeum,muzikál
muzikologie	etnomuzikologie,muzeologie
muzikál	muzika
muškař	muškát
muškát	muškař
muž	Mužík
mykat	domykat,promykat,přimykat,promýkat,smykat
mystifikovat	domestifikovat
myš	myšivka
myšivka	myš
máchat	Mácha,Machač
máj	Mína,May
mák	máčet,macek,Mání,Makov,mačkář
máma	mámit
mámit	máma,pomamit
mánie	mánička,man,Mání,Manet,Mánes,Manila,manko,Mann,vymanit
mánička	mánie,Mání,man,Mánes,Manet,manko
máry	Maryna,Marek,Mars,Maryša
máslo	mást
mást	mast,máslo,Masný,Mastný,masa
mávat	Mání,mat,May,Mao
máčet	mák
médium	Méd
mést	místo,Mesa,mez
míchat	odmíchat,Michna
míhat	mihat
míle	Míla,mělký,Mílek,milice,milý,Melk,Mělník,mělnit
mínit	měnit,Mína,men
mír	mířit,Mirek,měřit
mísa	mísit,Mesa,místo,misie,měsíc
mísit	mísa,místo,misie
místo	mísit,mísa,město,mést,misie,Mesa
mít	Mína,míč
míza	mizet
míč	meč,měkký,mít,moč
mířit	mír,měřit
múza	muzeum
mýt	mýto,mýtit
mýtit	mýt,mýto
mýto	mýt,mýtit,mýtus
mýtus	mýto
měch	měkký
mědikovec	měditisk
měditisk	mědikovec
měkký	měch,míč,meč
mělký	míle,Mělník,Míla,mělnit,Mílek
mělnit	Mělník,mělký,Míla,míle
měnit	mínit,měňavý
městnat	zaměstnat,město
město	měsíc,místo,městnat
měsíc	město,mísa
měňavý	měnit
měřit	mířit,mír
mřít	mříž
mříž	mřít
můra	moře
mžourat	mhourat
nabahňovat	pobahňovat,přibahňovat,zabahnět,zabahnout,bahno,zbahnět,dobahňovat,probahňovat
nabančit	banka,zbančit,báň
nabob	bob,Bob,bobař
nabádat	bádat,zbadat
nacensurovat	zacensurovat,vycensurovat,censurovat,přicensurovat,přecensurovat,odcensurovat,zcensurovat,procensurovat,docensurovat,rozcensurovat
nach	Náchod,necky
nachcat	přechcat,chcát,zechcat,ochcat,prochcat
nachomýtat	ochomýtat
nacismus	neonacismus
nadbíhat	podbíhat,odbíhat,obíhat,vybíhat,zbíhat
nadcházet	podcházet
nadeběhnout	podeběhnout,předeběhnout,předebíhat,odebíhat
nadlábnout	vydlábnout
nadlétnout	předlétnout,podlétnout,odlétnout
nadpraporčík	podpraporčík
nadrat	zadrat,odrat,udrat,ňadro,drát,drát
nadstraník	nadstrážník
nadstrop	strop
nadstrážník	nadstraník
nadvýšit	vyvýšit
nadzdvihat	nazdvihat,zdvihat,nazdvíhat
nadzvedat	nazvedat,zvedat,přizvedat
nadít	vnadit,dít,nádeník
nadýmat	zdýmat,Dymák
nahastrošit	vyhastrošit
nahlédat	hlédat,hledat,zahlédat,zhlédat,přehlédat,rozhlédat,vyhlédat
nainicialisovat	inicialisovat,doinicialisovat,zinicialisovat,přeinicialisovat,rozinicialisovat,odinicialisovat,reinicialisovat
naklopotit	klopotit,klopotat
nakmínovat	kmín
nakolejit	vykolejit,kolej
nakrakonošovat	dokrakonošovat,Krakonoš
nakročit	zakročit,kročit,vykročit,ukročit,přikročit,rozkročit,vkročit,krok,obkročit
nakvartýrovat	kvartýr
nakárovat	zkárovat,kára,Káraný
nalejvat	přelejvat
nalesnit	lesnit
nalodit	přelodit,vylodit
nalétat	nalétnout,polétat
nalétat	nalétnout,polétat
nalétnout	nalétat,nalétat,vylétnout,nalítnout,přilétnout,odlétnout
nalézt	lézt
nalíhat	zalíhat,líhat,vylíhat,dolíhat
nalítnout	přelítnout,zalítnout,nalétnout,ulítnout,dolítnout,předlítnout,lít,líto,rozlítnout
namanout	vymanout,zamanout,zmanout,namátnout,umanout
namobilisovat	mobilisovat,pomobilisovat,zamobilisovat,vymobilisovat,domobilisovat,přemobilisovat,zmobilisovat,omobilisovat,promobilisovat,rozmobilisovat,umobilisovat,přimobilisovat,demobilisovat,vmobilisovat,odmobilisovat
namokat	zamokat,vymokat,zmokat
namrzat	vymrzat,zamrzat,zmrzat,rozmrzat,omrzat
namátnout	pomátnout,zmátnout,namanout
namáčknout	vymáčknout,rozmáčknout,zmačknout,domáčknout,promáčknout,umáčknout
namítat	vymítat,přemítat
nanuk	nok
napchat	zapchat,zapchnout
napodobit	zpodobit,vypodobit,vypodobnit,připodobit,zpodobnit,spodobit
napomínat	zapomínat,opomínat,pozapomínat,připomínat,vzpomínat
naprat	uprat,prát,práce
napuchnout	puchnout
napájet	pájet
napřahat	vypřahat,zapřahat,odpřahat,přepřahat,připřahat,vyprahat,rozpřahat,vpřahat,vzpřahat,spřahat
narcis	narcista
narcista	narcis
nard	Nara
narichtovat	zrichtovat,porichtovat
naschránit	uschránit,schránět,schrána,chránit
naskýtat	skýtat,vyskýtat
naslepičit	Slepička,slepičář
nasmrádnout	vysmrádnout
naspat	pospat,spát,přispat
nastabilisovat	stabilisovat,zastabilisovat,ustabilisovat,dostabilisovat,přistabilisovat
nastehnout	zastehnout,přistehnout,steh,sestehnout
nastrukturalisovat	strukturalisovat,dostrukturalisovat,zastrukturalisovat,strukturalista
nastýlat	zastýlat,ustýlat,vystýlat,přestýlat,postýlat
nastřihat	střihat,zastřihat,dostřihat,přestřihat,přistřihat,vostříhat,nastříhnout,odstřihat,stříhnout
nastříhnout	stříhnout,ustříhnout,přestříhnout,zastříhnout,dostříhnout,vostříhat,nastřihat,přestřihat
nasynchronisovat	usynchronisovat,dosynchronisovat,přisynchronisovat,přesynchronisovat,sesynchronisovat,synchron,resynchronisovat
nasystematisovat	systematisovat,dosystematisovat,přesystematisovat,rozsystematisovat
naturalismus	naturalisovat,ultranaturalismus
naturalisovat	znaturalisovat,naturalismus
naturismus	turismus
nauhličit	zuhličit
navaselinovat	vaselinovat,dovaselinovat,převaselinovat,provaselinovat
navelit	velet
navitaminisovat	vitaminisovat,zvitaminisovat,ovitaminisovat,odvitaminisovat,dovitaminisovat,přivitaminisovat,převitaminisovat
navlhat	zavlhat,vlhat,zvlhat,provlhat
navléknout	navlíknout,vyvléknout,provléknout,převléknout,podvléknout
navlíknout	zavlíknout,navléknout,dovlíknout,odvlíknout
navnímat	vynímat
navondulovat	ondulovat
navrtit	vyvrtit,zavrtit,povrtit,uvrtit,dovrtit
navykat	vykat,přivykat,uvykat,zvykat
navářet	vyvářet,zavářet,převářet
nazarén	Nazaret
nazdvihat	nadzdvihat,zdvihat,nazdvíhat
nazdvíhat	nazdvihat,nadzdvihat
nazvedat	zvedat,nadzvedat,přizvedat
načančat	načinčat
načinčat	načančat
načrtat	črtat
načít	začít,začít,začít,zaonačit,čít,počít,značit,přeonačit,ničit,čin,zonačit,příčit
naškicnout	oškicnout,doškicnout,přeškicnout
našpekovat	vyšpekovat,špek
nebezpečí	bezpečí
nechat	nenechavý
neckař	necky
necky	Nick,nový,neckař,Nat,nit,nést,Poe,Novák,vně,čin,oj,ujec,ničit,nach,Onan
nedůtklivý	znedůtklivět
negativní	znegativnět
nehet	nehetnatý
nehetnatý	nehet
nekrofil	profil
nenechavý	nechat
neobolševik	bolševik
neofašismus	fašismus,novofašismus
neogaullista	gaullista
neohegelovský	novohegelovský
neokeynesovský	Keynes
neoklasický	novoklasický
neokomunizmus	komunismus,komunita
neokonstruktivizmus	konstruktivismus,konstruktivistický
neokonzervativní	zkonzervativnět,konzervativní
neomarxizmus	marxismus
neonacionalismus	neonacismus
neonacismus	neonacionalismus,nacismus
neonatologie	etologie
neorealismus	realismus
neosurrealizmus	surrealismus
neosymbolizmus	symbol,symbolisovat,zesymbolisovat
nerez	neřest
nervóza	nervóznit
nervóznit	znervóznět,nervóza
neurologie	urologie
neutralisovat	zneutralisovat
nevražit	vražit
nevěrec	nevěrník
nevěrník	nevěrec
nezmar	rozmar
neřest	nerez
nešťastník	znešťastnět,zešťastnět
nikl	Nick,Nil,nový,nit
niob	Ob,nit
nit	nový,Nick,nítit,ničit,znít,Nil,Novák,Nat,nitro,necky,dnít,zenit,unita,niťař,Něnec,vně,nést,nikl,niob,Don,Onan
nitrace	Nitran,nitro
nitro	nitrace,nit,Nitran,niťař,nový,nítit,jitro
nivelizovat	nivelovat
nivelovat	novela,nivelizovat
ničema	zničemnit
ničit	nit,Nick,nový,Nikon,nítit,načít,necky,čin,niťař,Novák
niťař	nitro,nit,ničit,nítit
nobilis	nobilisovat,znobilisovat
nobilisovat	nobilis,znobilisovat
noc	nok,proc
noha	Noháč,nůž
nok	dok,sok,noc,nanuk
nop	snop
nora	Nor,donor
norik	Nor
norma	Norman
normalisovat	donormalisovat,přenormalisovat,pronormalisovat,znormalisovat
nos	los,vosa,Loos,síci,osa,Oset,Poe
nota	notář,Ota,Novotný,nový
notit	nutit,notář
notář	nota,notit
nouze	Zuza
novela	Vela,nivelovat,Novell
novelisovat	znivelisovat
novinařit	vinařit
novofašismus	neofašismus
novohegelovský	neohegelovský
novoklasický	neoklasický
novokřesťan	odkřesťanit,prvokřesťan
novoplatonský	Platon
novopohan	Pohan,pohan
novátor	Zátor
nový	Novák,nit,Nick,Nat,necky,Onan,Nil,Don,zen,vně,znít,oj,čin,Sup,ničit,nítit,unie,Poe,nikl,Jon,nitro,nota,půst,unita,zenit,cé,ovce,nést,vát,nápoj,zajíc
nořit	zatejnořit,Nor
nuda	nudle,anoda
nudle	nuda
nuklid	klid
numismatika	numizmatika
numizmatika	numismatika
nutit	notit
nynat	Nat
nádeník	nadít
nádoba	doba
náhlý	Náhlík
náměsíčný	Náměšť
nápoj	nápojář,zápůjční,oj,nový,znoj
nápojář	nápoj
národohospodář	vodohospodář,hospodář
národopis	rodopis
nárt	Nara
násilnit	posilnit,zesilnit,zesilnět
násobit	dvojnásobit,působit,dvojnásobek,usobit,sobec,osobit,znásobnit,zdvojnásobnit
nástupný	postupný
nést	necky,Nat,vně,Nick,nit,nový
nítit	nit,zanítit,vznítit,roznítit,znít,nový,Nick,Nil,ničit,dnít,Něnec,nitro,niťař
nížit	zněžnit
nýt	výt,přenýtovat
nýt	výt,přenýtovat
němý	Německo
nůž	noha
obchvátit	zchvátit,vychvátit
obdukovat	subdukovat,abdukovat
obec	Ob,bečka,bé,ujec
obechcat	přechcat,zechcat
obejvat	bejvat,zabejvat
obemykat	obmykat
obeslat	předeslat
obestoupit	rozestoupit
obestřít	předestřít
obhlédat	zhlédat,rozhlédat,vyhlédat,hlédat,obhlížet,hledat
obhlížet	obhlédat,poohlížet,zahlížet
objasnit	zjasnit
obkročit	vykročit,zakročit,nakročit
oblak	zaoblačit
oblbit	zblbit,zblbět
obliterovat	aliterovat
oblétat	oblítat
oblítat	oblétat
oblý	zlý
obmetat	vymetat
obmezit	vymezit,zamezit,zmezit
obmykat	obemykat
obohatit	bohatý,zbohatět
obojek	obojetný
obojetný	obojek
obr	brk
obrana	brána,brand,Zábrana
obraz	obrázkář,předobraz,abraze
obročí	brok
obruba	brum
obruč	bručavý,brouk
obrázkář	obraz
obrýlit	brýle
obušek	bušit
obíhat	dobíhat,probíhat,odbíhat,ubíhat,zbíhat,vybíhat,nadbíhat,podbíhat,přibíhat,zabíhat,rozbíhat,popobíhat
oběd	běda,oběsit
oběsit	zběsit,vyběsit,běs,oběd
oběť	běl
obřad	řad
obšancovat	zašancovat
obšlehat	zešlehat,šlehat
obžerný	žernov
obživnout	oživnout
ocel	Vocel,docelit,celovat,ocet
ocet	ocel
oceánografie	scénografie
ochcat	prochcat,chcát,vochcat,přechcat,zechcat,nachcat
ochlupit	odchlupit
ochládat	prochládat,zchládat,vychládat
ochmýřit	zachmýřit
ochomýtat	nachomýtat
ochrnout	poloochrnout
ochromit	zchromět
ochutit	dochutit,přichutit,přechutit,pochutina
ocitat	procitat,citovat
octnout	octář
octář	octnout,zoctit
odautomatisovat	zautomatisovat,doautomatisovat,automatisovat,přeautomatisovat,přiautomatisovat
odblešit	zablešit
odbožštit	zbožštit
odbuzovat	dobuzovat,budovat
odbíhat	podbíhat,nadbíhat,obíhat,vybíhat,zbíhat
odcensurovat	zcensurovat,docensurovat,censurovat,vycensurovat,procensurovat,rozcensurovat,zacensurovat,přicensurovat,nacensurovat,přecensurovat
